       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 803 1815] | [ 843 1815] | [ 808 1856] | [ 848 1856]
         1 | [ 753 1813] | [ 793 1814] | [ 757 1855] | [ 797 1855]
         2 | [ 701 1813] | [ 742 1812] | [ 706 1854] | [ 746 1853]
         5 | [ 552 1808] | [ 593 1811] | [ 550 1849] | [ 591 1851]
         6 | [ 502 1807] | [ 542 1809] | [ 499 1848] | [ 540 1850]
         7 | [ 451 1806] | [ 491 1807] | [ 448 1847] | [ 490 1848]
       TAB | [ 774 1766] | [ 839 1767] | [ 778 1805] | [ 843 1805]
         3 | [ 652 1810] | [ 694 1813] | [ 653 1852] | [ 694 1853]
         Q | [ 726 1763] | [ 765 1765] | [ 726 1802] | [ 766 1805]
         Y | [ 478 1758] | [ 518 1760] | [ 476 1798] | [ 516 1799]
         T | [ 528 1759] | [ 568 1761] | [ 526 1799] | [ 566 1800]
         4 | [ 601 1810] | [ 641 1809] | [ 602 1851] | [ 644 1851]
         B | [ 492 1667] | [ 531 1668] | [ 492 1704] | [ 531 1704]
         8 | [ 400 1805] | [ 441 1807] | [ 397 1847] | [ 437 1848]
         R | [ 577 1760] | [ 618 1764] | [ 575 1798] | [ 616 1802]
         U | [ 427 1761] | [ 467 1763] | [ 424 1801] | [ 465 1802]
         N | [ 445 1666] | [ 485 1669] | [ 443 1703] | [ 481 1705]
         9 | [ 349 1809] | [ 390 1811] | [ 345 1851] | [ 388 1851]
    DELETE | [ 120 1809] | [ 186 1809] | [ 114 1851] | [ 182 1851]
         0 | [ 299 1809] | [ 340 1812] | [ 293 1850] | [ 333 1853]
         - | [ 248 1809] | [ 289 1810] | [ 242 1851] | [ 283 1852]
         = | [ 196 1810] | [ 238 1811] | [ 191 1851] | [ 233 1851]
         ] | [ 180 1761] | [ 220 1763] | [ 173 1800] | [ 215 1801]
         [ | [ 230 1761] | [ 271 1763] | [ 225 1801] | [ 265 1802]
         \ | [ 130 1761] | [ 170 1762] | [ 123 1801] | [ 164 1801]
         P | [ 280 1760] | [ 320 1764] | [ 273 1799] | [ 313 1802]
    RETURN | [ 136 1667] | [ 214 1667] | [ 131 1704] | [ 210 1704]
         H | [ 464 1667] | [ 504 1666] | [ 464 1704] | [ 504 1704]
         G | [ 512 1666] | [ 551 1666] | [ 511 1704] | [ 553 1704]
         V | [ 538 1667] | [ 577 1667] | [ 539 1704] | [ 580 1704]
         ' | [ 221 1666] | [ 261 1667] | [ 215 1704] | [ 256 1706]
         J | [ 421 1666] | [ 461 1667] | [ 419 1705] | [ 458 1706]
         I | [ 369 1758] | [ 409 1763] | [ 365 1801] | [ 406 1803]
         E | [ 629 1763] | [ 673 1762] | [ 631 1801] | [ 672 1802]
 CAPS_LOCK | [ 757 1667] | [ 833 1667] | [ 764 1705] | [ 838 1705]
         O | [ 327 1760] | [ 367 1762] | [ 322 1800] | [ 363 1802]
     SHFT2 | [ 141 1669] | [ 240 1667] | [ 138 1703] | [ 239 1704]
         ; | [ 271 1665] | [ 311 1668] | [ 265 1702] | [ 306 1705]
         W | [ 676 1760] | [ 716 1763] | [ 676 1800] | [ 716 1802]
         F | [ 564 1665] | [ 604 1667] | [ 563 1704] | [ 603 1706]
         K | [ 362 1666] | [ 402 1667] | [ 358 1704] | [ 399 1706]
         M | [ 390 1665] | [ 429 1668] | [ 385 1703] | [ 426 1704]
         / | [ 251 1666] | [ 290 1668] | [ 246 1704] | [ 286 1705]
         L | [ 316 1665] | [ 356 1667] | [ 312 1704] | [ 352 1705]
    ARROWS | [ 197 1584] | [ 235 1587] | [ 190 1627] | [ 230 1627]
         A | [ 710 1666] | [ 751 1667] | [ 714 1705] | [ 754 1704]
         D | [ 612 1667] | [ 654 1667] | [ 615 1705] | [ 655 1705]
         C | [ 585 1667] | [ 625 1667] | [ 587 1705] | [ 626 1705]
         , | [ 341 1666] | [ 379 1668] | [ 336 1703] | [ 376 1705]
         . | [ 297 1665] | [ 336 1668] | [ 292 1703] | [ 332 1704]
      CMD2 | [ 328 1586] | [ 380 1585] | [ 326 1626] | [ 378 1627]
      ALT2 | [ 292 1585] | [ 331 1586] | [ 287 1626] | [ 327 1628]
         S | [ 661 1666] | [ 701 1666] | [ 663 1704] | [ 704 1704]
     SHFT1 | [ 730 1667] | [ 827 1668] | [ 735 1704] | [ 833 1704]
         Z | [ 684 1667] | [ 725 1667] | [ 688 1704] | [ 727 1704]
         X | [ 639 1667] | [ 678 1667] | [ 642 1705] | [ 681 1704]
     SPACE | [ 397 1589] | [ 620 1584] | [ 399 1624] | [ 627 1628]
        FN | [ 785 1628] | [ 823 1629] | [ 790 1670] | [ 828 1670]
      CTRL | [ 739 1586] | [ 778 1586] | [ 744 1627] | [ 782 1627]
      ALT1 | [ 696 1585] | [ 736 1587] | [ 698 1626] | [ 737 1628]
      CMD1 | [ 633 1586] | [ 686 1586] | [ 637 1627] | [ 688 1627]
