       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 806 1816] | [ 846 1817] | [ 811 1858] | [ 851 1858]
         1 | [ 755 1816] | [ 796 1816] | [ 760 1857] | [ 800 1856]
         2 | [ 706 1813] | [ 746 1815] | [ 707 1855] | [ 748 1856]
         5 | [ 553 1811] | [ 594 1811] | [ 554 1852] | [ 596 1851]
         6 | [ 504 1809] | [ 544 1810] | [ 502 1850] | [ 544 1851]
         7 | [ 453 1808] | [ 494 1810] | [ 451 1849] | [ 491 1851]
       TAB | [ 776 1768] | [ 841 1768] | [ 781 1807] | [ 846 1806]
         8 | [ 403 1806] | [ 444 1809] | [ 399 1847] | [ 441 1849]
         U | [ 430 1759] | [ 471 1761] | [ 428 1799] | [ 468 1800]
         3 | [ 654 1813] | [ 695 1813] | [ 656 1854] | [ 698 1854]
         Q | [ 726 1767] | [ 768 1767] | [ 731 1806] | [ 771 1805]
         Y | [ 479 1762] | [ 520 1761] | [ 479 1800] | [ 520 1800]
         T | [ 530 1761] | [ 570 1762] | [ 528 1800] | [ 569 1802]
         4 | [ 605 1811] | [ 646 1813] | [ 605 1853] | [ 645 1854]
         B | [ 495 1669] | [ 533 1669] | [ 494 1706] | [ 534 1705]
         N | [ 447 1667] | [ 487 1670] | [ 445 1704] | [ 483 1706]
         9 | [ 352 1811] | [ 393 1813] | [ 348 1853] | [ 391 1853]
    DELETE | [ 123 1811] | [ 189 1811] | [ 117 1853] | [ 185 1853]
         0 | [ 302 1811] | [ 343 1814] | [ 296 1852] | [ 336 1855]
         - | [ 251 1811] | [ 292 1812] | [ 245 1853] | [ 286 1854]
         = | [ 199 1812] | [ 241 1813] | [ 194 1853] | [ 236 1853]
         ] | [ 183 1762] | [ 223 1764] | [ 176 1801] | [ 218 1802]
         [ | [ 233 1762] | [ 274 1764] | [ 228 1802] | [ 268 1803]
         \ | [ 132 1762] | [ 172 1763] | [ 125 1802] | [ 166 1802]
         P | [ 283 1761] | [ 323 1765] | [ 276 1800] | [ 316 1803]
         R | [ 577 1764] | [ 619 1763] | [ 578 1802] | [ 621 1801]
    RETURN | [ 139 1668] | [ 217 1668] | [ 134 1705] | [ 213 1705]
         H | [ 466 1668] | [ 506 1667] | [ 466 1705] | [ 506 1705]
         G | [ 514 1667] | [ 553 1667] | [ 513 1705] | [ 555 1705]
         V | [ 540 1668] | [ 579 1668] | [ 541 1705] | [ 582 1705]
         ' | [ 224 1667] | [ 264 1668] | [ 218 1705] | [ 259 1707]
         J | [ 423 1667] | [ 463 1668] | [ 421 1706] | [ 460 1707]
         I | [ 372 1759] | [ 412 1764] | [ 368 1802] | [ 409 1804]
         E | [ 631 1764] | [ 675 1763] | [ 633 1802] | [ 674 1803]
 CAPS_LOCK | [ 759 1668] | [ 835 1668] | [ 766 1706] | [ 840 1706]
         O | [ 330 1761] | [ 370 1763] | [ 325 1801] | [ 366 1803]
     SHFT2 | [ 144 1670] | [ 243 1668] | [ 141 1704] | [ 242 1705]
         ; | [ 274 1666] | [ 314 1669] | [ 268 1703] | [ 309 1706]
         W | [ 679 1761] | [ 719 1764] | [ 679 1801] | [ 719 1803]
         F | [ 566 1666] | [ 606 1668] | [ 565 1705] | [ 605 1707]
         K | [ 365 1667] | [ 405 1668] | [ 361 1705] | [ 402 1707]
         M | [ 393 1666] | [ 432 1669] | [ 388 1704] | [ 429 1705]
         / | [ 254 1667] | [ 293 1669] | [ 249 1705] | [ 289 1706]
         L | [ 319 1666] | [ 359 1668] | [ 315 1705] | [ 355 1706]
    ARROWS | [ 200 1586] | [ 238 1589] | [ 193 1629] | [ 233 1629]
         A | [ 713 1667] | [ 754 1668] | [ 717 1706] | [ 757 1705]
         D | [ 612 1668] | [ 654 1668] | [ 615 1706] | [ 655 1706]
         C | [ 587 1668] | [ 627 1668] | [ 589 1706] | [ 628 1706]
         , | [ 345 1667] | [ 383 1669] | [ 340 1704] | [ 380 1706]
         . | [ 300 1666] | [ 339 1669] | [ 295 1704] | [ 335 1705]
      CMD2 | [ 330 1587] | [ 382 1586] | [ 328 1627] | [ 380 1628]
      ALT2 | [ 294 1586] | [ 333 1587] | [ 289 1627] | [ 329 1629]
         S | [ 664 1667] | [ 704 1667] | [ 666 1705] | [ 707 1705]
     SHFT1 | [ 732 1668] | [ 829 1669] | [ 737 1705] | [ 835 1705]
         Z | [ 687 1668] | [ 728 1668] | [ 691 1705] | [ 730 1705]
         X | [ 641 1668] | [ 680 1668] | [ 644 1706] | [ 683 1705]
     SPACE | [ 399 1590] | [ 622 1585] | [ 401 1625] | [ 629 1629]
        FN | [ 787 1630] | [ 825 1631] | [ 792 1672] | [ 830 1672]
      CTRL | [ 742 1587] | [ 781 1587] | [ 747 1628] | [ 785 1628]
      ALT1 | [ 699 1586] | [ 739 1588] | [ 701 1627] | [ 740 1629]
      CMD1 | [ 635 1587] | [ 688 1587] | [ 639 1628] | [ 690 1628]
