       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 771 1752] | [ 809 1751] | [ 776 1787] | [ 814 1787]
         1 | [ 726 1752] | [ 764 1752] | [ 729 1787] | [ 768 1786]
         5 | [ 543 1754] | [ 581 1752] | [ 545 1788] | [ 582 1787]
         6 | [ 498 1753] | [ 536 1753] | [ 498 1788] | [ 536 1787]
         7 | [ 452 1753] | [ 490 1753] | [ 451 1788] | [ 489 1788]
         9 | [ 362 1753] | [ 399 1753] | [ 358 1787] | [ 396 1788]
         0 | [ 315 1754] | [ 353 1753] | [ 312 1788] | [ 351 1787]
         - | [ 271 1753] | [ 308 1754] | [ 266 1788] | [ 304 1788]
         = | [ 224 1754] | [ 262 1753] | [ 220 1789] | [ 258 1788]
    DELETE | [ 156 1755] | [ 216 1753] | [ 151 1789] | [ 212 1788]
       TAB | [ 744 1711] | [ 805 1712] | [ 748 1745] | [ 808 1745]
         T | [ 521 1713] | [ 558 1712] | [ 521 1746] | [ 559 1745]
         [ | [ 254 1713] | [ 290 1713] | [ 249 1747] | [ 286 1747]
         ] | [ 208 1714] | [ 246 1714] | [ 203 1746] | [ 240 1747]
         \ | [ 165 1713] | [ 201 1713] | [ 158 1747] | [ 195 1747]
    RETURN | [ 170 1677] | [ 240 1674] | [ 166 1707] | [ 237 1705]
         8 | [ 406 1754] | [ 445 1753] | [ 405 1788] | [ 443 1788]
         G | [ 510 1674] | [ 546 1673] | [ 510 1706] | [ 547 1706]
         U | [ 431 1714] | [ 469 1713] | [ 430 1746] | [ 468 1746]
         H | [ 465 1675] | [ 503 1674] | [ 467 1707] | [ 503 1706]
         P | [ 298 1713] | [ 335 1713] | [ 294 1747] | [ 331 1747]
         O | [ 342 1713] | [ 380 1713] | [ 340 1747] | [ 377 1746]
         I | [ 387 1713] | [ 424 1713] | [ 386 1747] | [ 423 1745]
         Y | [ 476 1713] | [ 513 1712] | [ 475 1746] | [ 513 1746]
         4 | [ 589 1753] | [ 627 1752] | [ 590 1787] | [ 629 1786]
         ' | [ 251 1676] | [ 284 1677] | [ 245 1703] | [ 277 1705]
         R | [ 565 1714] | [ 603 1712] | [ 567 1747] | [ 604 1746]
         3 | [ 635 1752] | [ 670 1755] | [ 641 1788] | [ 674 1785]
         2 | [ 680 1752] | [ 717 1752] | [ 683 1788] | [ 721 1787]
         Q | [ 699 1713] | [ 736 1712] | [ 703 1747] | [ 740 1746]
         W | [ 654 1713] | [ 692 1713] | [ 657 1747] | [ 694 1747]
         E | [ 611 1716] | [ 643 1714] | [ 613 1745] | [ 646 1743]
         F | [ 554 1674] | [ 593 1674] | [ 554 1706] | [ 592 1706]
 CAPS_LOCK | [ 730 1672] | [ 799 1672] | [ 734 1706] | [ 804 1706]
         A | [ 685 1674] | [ 723 1673] | [ 688 1706] | [ 725 1706]
         S | [ 642 1674] | [ 680 1673] | [ 645 1706] | [ 682 1706]
         D | [ 593 1674] | [ 629 1672] | [ 593 1705] | [ 631 1706]
         J | [ 423 1673] | [ 460 1673] | [ 422 1706] | [ 459 1705]
         K | [ 378 1674] | [ 415 1673] | [ 376 1706] | [ 414 1705]
         ; | [ 293 1672] | [ 330 1674] | [ 288 1705] | [ 325 1706]
         C | [ 580 1634] | [ 616 1632] | [ 581 1664] | [ 619 1663]
         V | [ 533 1634] | [ 570 1633] | [ 533 1664] | [ 570 1664]
         B | [ 489 1634] | [ 526 1633] | [ 489 1664] | [ 526 1663]
         L | [ 337 1672] | [ 373 1673] | [ 333 1706] | [ 369 1706]
         N | [ 447 1633] | [ 483 1633] | [ 446 1665] | [ 483 1664]
     SHFT1 | [ 705 1636] | [ 790 1633] | [ 712 1663] | [ 797 1661]
         X | [ 615 1634] | [ 652 1632] | [ 617 1665] | [ 654 1664]
     SHFT2 | [ 181 1633] | [ 269 1634] | [ 172 1662] | [ 264 1665]
         Z | [ 664 1633] | [ 701 1633] | [ 667 1665] | [ 703 1664]
         M | [ 405 1634] | [ 442 1632] | [ 404 1664] | [ 441 1663]
         , | [ 361 1633] | [ 398 1632] | [ 359 1664] | [ 396 1664]
        FN | [ 754 1596] | [ 787 1594] | [ 761 1627] | [ 793 1626]
      CMD1 | [ 615 1592] | [ 662 1592] | [ 616 1627] | [ 662 1628]
         / | [ 273 1634] | [ 311 1633] | [ 270 1665] | [ 307 1664]
         . | [ 318 1633] | [ 355 1633] | [ 316 1665] | [ 352 1664]
      CTRL | [ 710 1592] | [ 746 1591] | [ 713 1627] | [ 750 1627]
      ALT1 | [ 672 1591] | [ 708 1592] | [ 674 1627] | [ 710 1627]
     SPACE | [ 407 1596] | [ 606 1592] | [ 408 1625] | [ 611 1623]
    ARROWS | [ 230 1591] | [ 265 1591] | [ 223 1627] | [ 259 1627]
      CMD2 | [ 353 1592] | [ 400 1592] | [ 350 1627] | [ 397 1627]
      ALT2 | [ 314 1591] | [ 350 1592] | [ 309 1627] | [ 345 1627]
