       Key |   Top Left   |   Top Right  |  Bottom Left | Bottom Right
-----------------------------------------------------------------------------
         ` | [ 800 1814] | [ 839 1815] | [ 803 1855] | [ 845 1855]
         1 | [ 749 1814] | [ 790 1814] | [ 752 1854] | [ 793 1855]
         2 | [ 700 1811] | [ 741 1815] | [ 701 1853] | [ 741 1854]
         5 | [ 548 1808] | [ 589 1810] | [ 547 1849] | [ 589 1850]
         6 | [ 498 1807] | [ 539 1809] | [ 496 1848] | [ 536 1850]
         7 | [ 447 1806] | [ 488 1807] | [ 445 1847] | [ 486 1848]
       TAB | [ 770 1766] | [ 835 1767] | [ 775 1805] | [ 839 1805]
         8 | [ 396 1805] | [ 438 1806] | [ 393 1845] | [ 434 1847]
         U | [ 424 1757] | [ 464 1757] | [ 422 1796] | [ 464 1796]
         Y | [ 474 1758] | [ 515 1760] | [ 473 1798] | [ 512 1799]
         3 | [ 648 1811] | [ 689 1811] | [ 650 1852] | [ 692 1851]
         4 | [ 599 1809] | [ 640 1811] | [ 599 1851] | [ 639 1852]
         Q | [ 721 1764] | [ 760 1764] | [ 725 1804] | [ 764 1804]
         N | [ 442 1665] | [ 481 1667] | [ 440 1702] | [ 479 1703]
         B | [ 489 1667] | [ 527 1667] | [ 489 1704] | [ 529 1703]
         T | [ 525 1759] | [ 565 1763] | [ 522 1798] | [ 562 1801]
         R | [ 572 1759] | [ 613 1763] | [ 570 1797] | [ 611 1801]
         9 | [ 346 1809] | [ 387 1811] | [ 342 1851] | [ 385 1851]
    DELETE | [ 117 1809] | [ 183 1809] | [ 111 1851] | [ 179 1851]
         0 | [ 296 1809] | [ 337 1812] | [ 290 1850] | [ 330 1853]
         - | [ 245 1809] | [ 286 1810] | [ 239 1851] | [ 280 1852]
         = | [ 193 1810] | [ 235 1811] | [ 188 1851] | [ 230 1851]
         ] | [ 177 1760] | [ 217 1762] | [ 170 1799] | [ 212 1800]
         [ | [ 227 1760] | [ 268 1762] | [ 222 1800] | [ 262 1801]
         \ | [ 127 1760] | [ 167 1761] | [ 120 1800] | [ 161 1800]
         P | [ 277 1759] | [ 317 1763] | [ 270 1798] | [ 310 1801]
    RETURN | [ 133 1666] | [ 211 1666] | [ 128 1703] | [ 207 1703]
         H | [ 460 1666] | [ 500 1665] | [ 460 1703] | [ 500 1703]
         G | [ 507 1665] | [ 546 1665] | [ 506 1703] | [ 548 1703]
         V | [ 533 1666] | [ 572 1666] | [ 534 1703] | [ 575 1703]
         ' | [ 218 1665] | [ 258 1666] | [ 212 1703] | [ 253 1705]
         J | [ 418 1665] | [ 458 1666] | [ 416 1704] | [ 455 1705]
         I | [ 366 1757] | [ 406 1762] | [ 362 1800] | [ 403 1802]
         E | [ 625 1762] | [ 669 1761] | [ 627 1800] | [ 668 1801]
 CAPS_LOCK | [ 753 1666] | [ 829 1666] | [ 760 1704] | [ 834 1704]
         O | [ 324 1759] | [ 364 1761] | [ 319 1799] | [ 360 1801]
     SHFT2 | [ 138 1668] | [ 237 1666] | [ 135 1702] | [ 236 1703]
         ; | [ 268 1664] | [ 308 1667] | [ 262 1701] | [ 303 1704]
         W | [ 672 1759] | [ 712 1762] | [ 672 1799] | [ 712 1801]
         F | [ 560 1664] | [ 600 1666] | [ 559 1703] | [ 599 1705]
         K | [ 359 1665] | [ 399 1666] | [ 355 1703] | [ 396 1705]
         M | [ 387 1664] | [ 426 1667] | [ 382 1702] | [ 423 1703]
         / | [ 248 1665] | [ 287 1667] | [ 243 1703] | [ 283 1704]
         L | [ 313 1664] | [ 353 1666] | [ 309 1703] | [ 349 1704]
    ARROWS | [ 194 1579] | [ 232 1582] | [ 187 1622] | [ 227 1622]
         A | [ 707 1665] | [ 748 1666] | [ 711 1704] | [ 751 1703]
         D | [ 606 1666] | [ 648 1666] | [ 609 1704] | [ 649 1704]
         C | [ 581 1666] | [ 621 1666] | [ 583 1704] | [ 622 1704]
         , | [ 338 1665] | [ 376 1667] | [ 333 1702] | [ 373 1704]
         . | [ 294 1664] | [ 333 1667] | [ 289 1702] | [ 329 1703]
      CMD2 | [ 325 1580] | [ 377 1579] | [ 323 1620] | [ 375 1621]
      ALT2 | [ 289 1579] | [ 328 1580] | [ 284 1620] | [ 324 1622]
         S | [ 657 1665] | [ 697 1665] | [ 659 1703] | [ 700 1703]
     SHFT1 | [ 726 1666] | [ 823 1667] | [ 731 1703] | [ 829 1703]
         Z | [ 681 1666] | [ 722 1666] | [ 685 1703] | [ 724 1703]
         X | [ 638 1666] | [ 677 1666] | [ 641 1704] | [ 680 1703]
     SPACE | [ 394 1583] | [ 617 1578] | [ 396 1618] | [ 624 1622]
        FN | [ 781 1628] | [ 819 1629] | [ 786 1670] | [ 824 1670]
      CTRL | [ 736 1580] | [ 775 1580] | [ 741 1621] | [ 779 1621]
      ALT1 | [ 693 1579] | [ 733 1581] | [ 695 1620] | [ 734 1622]
      CMD1 | [ 630 1580] | [ 683 1580] | [ 634 1621] | [ 685 1621]
